Loading: 
Loading: 0 packages loaded
Analyzing: target //:run_search_experiment (0 packages loaded, 0 targets configured)
INFO: Analyzed target //:run_search_experiment (0 packages loaded, 0 targets configured).
INFO: Found 1 target...
[0 / 1] [Prepa] BazelWorkspaceStatusAction stable-status.txt
Target //:run_search_experiment up-to-date:
  bazel-bin/run_search_experiment
INFO: Elapsed time: 0.144s, Critical Path: 0.00s
INFO: 0 processes.
INFO: Build completed successfully, 1 total action
INFO: Running command line: bazel-bin/run_search_experiment '--search_experiment_spec=     search_tasks {       tasks {         projected_binary_classification_task {           dataset_name: '\''logic_multiply'\''           path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''           held_out_pairs {positive_class: 0 negative_class: 1}           max_supported_data_seed: 1         }         features_size: 2         num_train_examples: 93         num_valid_examples: 14         num_train_epochs: 1         num_tasks: 10         eval_type: ACCURACY       }     }     setup_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     predict_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     learn_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     setup_size_init: 1     mutate_setup_size_min: 1     mutate_setup_size_max: 34     predict_size_init: 1     mutate_predict_size_min: 1     mutate_predict_size_max: 233     learn_size_init: 1     mutate_learn_size_min: 1     mutate_learn_size_max: 377     train_budget {train_budget_baseline: NEURAL_NET_ALGORITHM}     fitness_combination_mode: MEAN_FITNESS_COMBINATION     population_size: 1000     tournament_size: 100     initial_population: NO_OP_ALGORITHM     max_train_steps: 100000000000     allowed_mutation_types {
      mutation_types: [RANDOMIZE_COMPONENT_FUNCTION_MUTATION_TYPE, INSERT_INSTRUCTION_MUTATION_TYPE, REMOVE_INSTRUCTION_MUTATION_TYPE]     }     mutate_prob: 0.9     progress_every: 10000     ' '--final_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 100       eval_type: ACCURACY     }     ' '--random_seed=2081894615' '--select_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 10       eval_type: ACCURACY     }     '
INFO: Build completed successfully, 1 total action
Random seed = 2081894615
Running evolution experiment (on the T_search tasks)...
indivs=1000, elapsed_secs=0, mean=0.857143, stdev=0.000000, best fit=0.857143,
indivs=2521000, elapsed_secs=160, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=2531000, elapsed_secs=161, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=2541000, elapsed_secs=162, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=2551000, elapsed_secs=162, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=2561000, elapsed_secs=163, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=2571000, elapsed_secs=164, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=2581000, elapsed_secs=165, mean=0.848429, stdev=0.079190, best fit=0.857143,
indivs=2591000, elapsed_secs=165, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=2601000, elapsed_secs=166, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=2611000, elapsed_secs=166, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2621000, elapsed_secs=167, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=2631000, elapsed_secs=168, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=2641000, elapsed_secs=168, mean=0.844286, stdev=0.094965, best fit=0.857143,
indivs=2651000, elapsed_secs=169, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=2661000, elapsed_secs=170, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2671000, elapsed_secs=171, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=2681000, elapsed_secs=171, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=2691000, elapsed_secs=172, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=2701000, elapsed_secs=173, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=2711000, elapsed_secs=173, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2721000, elapsed_secs=174, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=2731000, elapsed_secs=175, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2741000, elapsed_secs=175, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=2751000, elapsed_secs=176, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2761000, elapsed_secs=177, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=2771000, elapsed_secs=177, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=2781000, elapsed_secs=178, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=2791000, elapsed_secs=179, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2801000, elapsed_secs=179, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=2811000, elapsed_secs=180, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=2821000, elapsed_secs=181, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=2831000, elapsed_secs=181, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=2841000, elapsed_secs=182, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=2851000, elapsed_secs=183, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=2861000, elapsed_secs=184, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=2871000, elapsed_secs=184, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=2881000, elapsed_secs=185, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=2891000, elapsed_secs=186, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=2901000, elapsed_secs=187, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=2911000, elapsed_secs=187, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=2921000, elapsed_secs=188, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=2931000, elapsed_secs=189, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=2941000, elapsed_secs=190, mean=0.843571, stdev=0.097518, best fit=0.857143,
indivs=2951000, elapsed_secs=190, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=2961000, elapsed_secs=191, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=2971000, elapsed_secs=192, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=2981000, elapsed_secs=193, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=2991000, elapsed_secs=194, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3001000, elapsed_secs=194, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3011000, elapsed_secs=195, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=3021000, elapsed_secs=196, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=3031000, elapsed_secs=196, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=3041000, elapsed_secs=197, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3051000, elapsed_secs=197, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3061000, elapsed_secs=198, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=3071000, elapsed_secs=199, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3081000, elapsed_secs=200, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=3091000, elapsed_secs=200, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=3101000, elapsed_secs=201, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3111000, elapsed_secs=201, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3121000, elapsed_secs=202, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3131000, elapsed_secs=203, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3141000, elapsed_secs=203, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=3151000, elapsed_secs=204, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3161000, elapsed_secs=204, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=3171000, elapsed_secs=205, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=3181000, elapsed_secs=206, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=3191000, elapsed_secs=207, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=3201000, elapsed_secs=207, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3211000, elapsed_secs=208, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=3221000, elapsed_secs=209, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=3231000, elapsed_secs=209, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=3241000, elapsed_secs=210, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=3251000, elapsed_secs=211, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=3261000, elapsed_secs=211, mean=0.844286, stdev=0.094965, best fit=0.857143,
indivs=3271000, elapsed_secs=212, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3281000, elapsed_secs=213, mean=0.845571, stdev=0.090851, best fit=0.857143,
indivs=3291000, elapsed_secs=213, mean=0.849143, stdev=0.075979, best fit=0.857143,
indivs=3301000, elapsed_secs=214, mean=0.844143, stdev=0.096121, best fit=0.857143,
indivs=3311000, elapsed_secs=215, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=3321000, elapsed_secs=215, mean=0.855714, stdev=0.031912, best fit=0.857143,
indivs=3331000, elapsed_secs=216, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3341000, elapsed_secs=217, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3351000, elapsed_secs=217, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=3361000, elapsed_secs=218, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=3371000, elapsed_secs=218, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=3381000, elapsed_secs=219, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=3391000, elapsed_secs=220, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=3401000, elapsed_secs=220, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3411000, elapsed_secs=221, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=3421000, elapsed_secs=221, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3431000, elapsed_secs=222, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=3441000, elapsed_secs=222, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=3451000, elapsed_secs=223, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3461000, elapsed_secs=224, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3471000, elapsed_secs=224, mean=0.854643, stdev=0.040644, best fit=0.857143,
indivs=3481000, elapsed_secs=225, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3491000, elapsed_secs=225, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=3501000, elapsed_secs=226, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=3511000, elapsed_secs=226, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=3521000, elapsed_secs=227, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3531000, elapsed_secs=227, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=3541000, elapsed_secs=228, mean=0.855714, stdev=0.031912, best fit=0.857143,
indivs=3551000, elapsed_secs=228, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3561000, elapsed_secs=229, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=3571000, elapsed_secs=230, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=3581000, elapsed_secs=230, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=3591000, elapsed_secs=231, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=3601000, elapsed_secs=231, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3611000, elapsed_secs=232, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=3621000, elapsed_secs=233, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=3631000, elapsed_secs=233, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=3641000, elapsed_secs=234, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3651000, elapsed_secs=234, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3661000, elapsed_secs=235, mean=0.844643, stdev=0.092977, best fit=0.857143,
indivs=3671000, elapsed_secs=236, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=3681000, elapsed_secs=236, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=3691000, elapsed_secs=237, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3701000, elapsed_secs=238, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=3711000, elapsed_secs=239, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=3721000, elapsed_secs=239, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=3731000, elapsed_secs=240, mean=0.847571, stdev=0.083606, best fit=0.857143,
indivs=3741000, elapsed_secs=241, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3751000, elapsed_secs=241, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=3761000, elapsed_secs=242, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=3771000, elapsed_secs=243, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3781000, elapsed_secs=244, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=3791000, elapsed_secs=244, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=3801000, elapsed_secs=245, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=3811000, elapsed_secs=246, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3821000, elapsed_secs=246, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=3831000, elapsed_secs=247, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=3841000, elapsed_secs=248, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3851000, elapsed_secs=248, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=3861000, elapsed_secs=249, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3871000, elapsed_secs=250, mean=0.845357, stdev=0.090288, best fit=0.857143,
indivs=3881000, elapsed_secs=251, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3891000, elapsed_secs=251, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3901000, elapsed_secs=252, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=3911000, elapsed_secs=253, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=3921000, elapsed_secs=254, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=3931000, elapsed_secs=254, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=3941000, elapsed_secs=255, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=3951000, elapsed_secs=256, mean=0.847143, stdev=0.082388, best fit=0.857143,
indivs=3961000, elapsed_secs=257, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=3971000, elapsed_secs=257, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=3981000, elapsed_secs=258, mean=0.844286, stdev=0.094965, best fit=0.857143,
indivs=3991000, elapsed_secs=259, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=4001000, elapsed_secs=259, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4011000, elapsed_secs=260, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=4021000, elapsed_secs=261, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4031000, elapsed_secs=261, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4041000, elapsed_secs=262, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=4051000, elapsed_secs=263, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=4061000, elapsed_secs=263, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4071000, elapsed_secs=264, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=4081000, elapsed_secs=265, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=4091000, elapsed_secs=265, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4101000, elapsed_secs=266, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4111000, elapsed_secs=267, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4121000, elapsed_secs=267, mean=0.843571, stdev=0.097518, best fit=0.857143,
indivs=4131000, elapsed_secs=268, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4141000, elapsed_secs=269, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=4151000, elapsed_secs=269, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4161000, elapsed_secs=270, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=4171000, elapsed_secs=270, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4181000, elapsed_secs=271, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4191000, elapsed_secs=272, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4201000, elapsed_secs=272, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=4211000, elapsed_secs=273, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4221000, elapsed_secs=274, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4231000, elapsed_secs=274, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4241000, elapsed_secs=275, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=4251000, elapsed_secs=276, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=4261000, elapsed_secs=276, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4271000, elapsed_secs=277, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=4281000, elapsed_secs=277, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4291000, elapsed_secs=278, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=4301000, elapsed_secs=279, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4311000, elapsed_secs=279, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4321000, elapsed_secs=280, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4331000, elapsed_secs=281, mean=0.850714, stdev=0.065539, best fit=0.857143,
indivs=4341000, elapsed_secs=281, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4351000, elapsed_secs=282, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=4361000, elapsed_secs=283, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4371000, elapsed_secs=283, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=4381000, elapsed_secs=284, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4391000, elapsed_secs=285, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=4401000, elapsed_secs=285, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4411000, elapsed_secs=286, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4421000, elapsed_secs=286, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=4431000, elapsed_secs=287, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4441000, elapsed_secs=288, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=4451000, elapsed_secs=288, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4461000, elapsed_secs=289, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4471000, elapsed_secs=289, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4481000, elapsed_secs=290, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=4491000, elapsed_secs=290, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=4501000, elapsed_secs=291, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=4511000, elapsed_secs=292, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4521000, elapsed_secs=292, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4531000, elapsed_secs=293, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=4541000, elapsed_secs=294, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=4551000, elapsed_secs=294, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4561000, elapsed_secs=295, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4571000, elapsed_secs=296, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=4581000, elapsed_secs=296, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4591000, elapsed_secs=297, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4601000, elapsed_secs=298, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=4611000, elapsed_secs=298, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4621000, elapsed_secs=299, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=4631000, elapsed_secs=300, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4641000, elapsed_secs=300, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4651000, elapsed_secs=301, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4661000, elapsed_secs=302, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4671000, elapsed_secs=302, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4681000, elapsed_secs=303, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=4691000, elapsed_secs=303, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4701000, elapsed_secs=304, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=4711000, elapsed_secs=305, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=4721000, elapsed_secs=305, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4731000, elapsed_secs=306, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=4741000, elapsed_secs=307, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4751000, elapsed_secs=307, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=4761000, elapsed_secs=308, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=4771000, elapsed_secs=309, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4781000, elapsed_secs=309, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=4791000, elapsed_secs=310, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4801000, elapsed_secs=310, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4811000, elapsed_secs=311, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4821000, elapsed_secs=312, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=4831000, elapsed_secs=313, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=4841000, elapsed_secs=313, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4851000, elapsed_secs=314, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=4861000, elapsed_secs=315, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4871000, elapsed_secs=315, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=4881000, elapsed_secs=316, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=4891000, elapsed_secs=316, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=4901000, elapsed_secs=317, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4911000, elapsed_secs=317, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=4921000, elapsed_secs=318, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=4931000, elapsed_secs=319, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=4941000, elapsed_secs=319, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=4951000, elapsed_secs=320, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=4961000, elapsed_secs=320, mean=0.855000, stdev=0.039064, best fit=0.857143,
indivs=4971000, elapsed_secs=321, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=4981000, elapsed_secs=321, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=4991000, elapsed_secs=322, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5001000, elapsed_secs=323, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=5011000, elapsed_secs=323, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=5021000, elapsed_secs=324, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=5031000, elapsed_secs=324, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5041000, elapsed_secs=325, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=5051000, elapsed_secs=326, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=5061000, elapsed_secs=326, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=5071000, elapsed_secs=327, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=5081000, elapsed_secs=328, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5091000, elapsed_secs=328, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=5101000, elapsed_secs=329, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=5111000, elapsed_secs=330, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=5121000, elapsed_secs=330, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=5131000, elapsed_secs=331, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=5141000, elapsed_secs=332, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=5151000, elapsed_secs=332, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=5161000, elapsed_secs=333, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=5171000, elapsed_secs=333, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=5181000, elapsed_secs=334, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=5191000, elapsed_secs=335, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=5201000, elapsed_secs=335, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5211000, elapsed_secs=336, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=5221000, elapsed_secs=336, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=5231000, elapsed_secs=337, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5241000, elapsed_secs=338, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=5251000, elapsed_secs=338, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5261000, elapsed_secs=339, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=5271000, elapsed_secs=339, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5281000, elapsed_secs=340, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5291000, elapsed_secs=341, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=5301000, elapsed_secs=341, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=5311000, elapsed_secs=342, mean=0.848571, stdev=0.077775, best fit=0.857143,
